Motion,6,1.22417054E12,1.22417054E12
Motion,6,1.22417054E12,1.22417054E12
Motion,10,1.22417054E12,1.22417054E12
Motion,6,1.22417054E12,1.22417054E12
Motion,6,1.22417054E12,1.22417054E12
Motion,6,1.22417054E12,1.22417054E12
Motion,6,1.22417054E12,1.22417054E12
Motion,5,1.22417054E12,1.22417054E12
Motion,3,1.22417054E12,1.22417054E12
Motion,6,1.22417054E12,1.22417054E12
Motion,6,1.22417054E12,1.22417054E12
Motion,8,1.22417054E12,1.22417054E12
Motion,9,1.22417054E12,1.22417054E12
Motion,7,1.22417054E12,1.22417054E12
Motion,14,1.22417054E12,1.22417054E12
Motion,14,1.22417054E12,1.22417054E12
Motion,9,1.22417054E12,1.22417054E12
Motion,7,1.22417054E12,1.22417054E12
Motion,8,1.22417054E12,1.22417054E12
Motion,7,1.22417054E12,1.22417054E12
Motion,3,1.22417054E12,1.22417054E12
Motion,6,1.22417054E12,1.22417054E12
Motion,6,1.22417054E12,1.22417054E12
Motion,10,1.22417054E12,1.22417054E12
Motion,6,1.22417054E12,1.22417054E12
Motion,6,1.22417054E12,1.22417054E12
Motion,6,1.22417054E12,1.22417054E12
Motion,6,1.22417054E12,1.22417054E12
Motion,5,1.22417054E12,1.22417054E12
Motion,3,1.22417054E12,1.22417054E12
Motion,6,1.22417054E12,1.22417054E12
Motion,6,1.22417054E12,1.22417054E12
Motion,8,1.22417054E12,1.22417054E12
Motion,9,1.22417054E12,1.22417054E12
Motion,7,1.22417054E12,1.22417054E12
Motion,14,1.22417054E12,1.22417054E12
Motion,14,1.22417054E12,1.22417054E12
Motion,9,1.22417054E12,1.22417054E12
Motion,7,1.22417054E12,1.22417054E12
Motion,8,1.22417054E12,1.22417054E12
Motion,7,1.22417054E12,1.22417054E12
Motion,3,1.22417054E12,1.22417054E12
Motion,5,1.22417054E12,1.22417067E12
Motion,9,1.22417054E12,1.22417067E12
Motion,14,1.22417054E12,1.22417067E12
Motion,3,1.22417067E12,1.22417067E12
Motion,6,1.22417067E12,1.22417067E12
Motion,7,1.22417067E12,1.22417067E12
Motion,6,1.22417067E12,1.22417067E12
Motion,10,1.22417067E12,1.22417067E12
Motion,6,1.22417067E12,1.22417054E12
Motion,3,1.22417067E12,1.22417067E12
Motion,6,1.22417067E12,1.22417067E12
Motion,7,1.22417067E12,1.22417067E12
Motion,6,1.22417067E12,1.22417067E12
Motion,10,1.22417067E12,1.22417067E12
Motion,3,1.22417067E12,1.22417067E12
Motion,6,1.22417067E12,1.22417067E12
Motion,7,1.22417067E12,1.22417067E12
Motion,8,1.22417067E12,1.22417067E12
Motion,10,1.22417067E12,1.22417067E12
