2008-09-17	14:28:05.335875	M10	ON	2
2008-09-17	14:28:08.194439	M07	ON	2
2008-09-17	14:28:08.194439	M06	ON	2
2008-09-17	14:28:08.194439	M10	OFF	2
2008-09-17	14:28:11.353963	M09	ON	2
2008-09-17	14:28:11.353963	M06	OFF	2
2008-09-17	14:28:11.353963	M07	OFF	2
2008-09-17	14:28:14.575322	M08	ON	2
2008-09-17	14:28:17.389537	M02	ON	2
2008-09-17	14:28:17.389537	M07	ON	2
2008-09-17	14:28:20.354775	M07	OFF	2
2008-09-17	14:28:20.354775	M09	OFF	2
2008-09-17	14:28:20.354775	M08	OFF	2
2008-09-17	14:28:23.482302	M02	OFF	2
2008-09-17	14:28:26.744463	T01	26	2
2008-09-17	14:28:26.744463	T02	29.5	2
2008-09-17	14:28:32.488747	M02	ON	2
2008-09-17	14:28:34.970308	M02	OFF	2
2008-09-17	14:28:46.406612	M02	ON	2
2008-09-17	14:28:52.451991	M02	OFF	2
2008-09-17	14:28:52.772806	M02	ON	2
2008-09-17	14:28:55.489201	M02	OFF	2
2008-09-17	14:29:01.450448	I03	ABSENT	2
2008-09-17	14:29:10.690138	I03	PRESENT	2
2008-09-17	14:29:19.535924	M02	ON	2
2008-09-17	14:29:19.535924	M01	ON	8
2008-09-17	14:29:20.36714	M23	ON	8
2008-09-17	14:29:22.943373	D12	OPEN	8
2008-09-17	14:29:22.943373	M02	OFF	8
2008-09-17	14:29:22.943373	M01	OFF	8
2008-09-17	14:29:28.771688	M23	OFF	8
2008-09-17	14:29:43.454745	M07	ON	8
2008-09-17	14:29:43.454745	M23	ON	8
2008-09-17	14:29:43.454745	D12	CLOSE	8
2008-09-17	14:29:43.454745	M01	ON	8
2008-09-17	14:29:43.869554	M08	ON	8
2008-09-17	14:29:46.442102	M23	OFF	8
2008-09-17	14:29:46.604014	M01	OFF	8
2008-09-17	14:29:46.826021	M09	ON	5
2008-09-17	14:29:49.452301	M08	OFF	5
2008-09-17	14:29:49.935188	M07	OFF	5
2008-09-17	14:29:52.477497	M09	OFF	5
2008-09-17	14:29:55.552055	M07	ON	5
2008-09-17	14:29:55.552055	M09	ON	5
2008-09-17	14:29:55.552055	M08	ON	5
2008-09-17	14:29:55.970882	M14	ON	5
2008-09-17	14:29:58.734262	M08	OFF	5
2008-09-17	14:29:58.734262	M09	OFF	5
2008-09-17	14:29:58.734262	M07	OFF	5
2008-09-17	14:29:58.734262	M13	ON	5
2008-09-17	14:30:02.551207	M13	OFF	5
2008-09-17	14:30:05.157551	I08	ABSENT	5
2008-09-17	14:30:05.157551	M13	ON	5
2008-09-17	14:30:10.557277	M14	OFF	5
2008-09-17	14:30:11.43183	M13	OFF	5
2008-09-17	14:30:13.632735	I08	PRESENT	5
2008-09-17	14:30:13.632735	M13	ON	5
2008-09-17	14:30:16.486908	M13	OFF	5
2008-09-17	14:30:19.477111	M14	ON	5
2008-09-17	14:30:22.497283	M14	OFF	5
2008-09-17	14:30:22.771105	M14	ON	5
2008-09-17	14:30:28.520676	M14	OFF	5
2008-09-17	14:30:34.636629	M14	ON	5
2008-09-17	14:30:34.636629	I09	PRESENT	5
2008-09-17	14:30:37.742763	M14	OFF	5
2008-09-17	14:30:56.50073	M14	ON	5
2008-09-17	14:31:02.423057	M14	OFF	5
2008-09-17	14:31:02.423057	M08	ON	2
2008-09-17	14:31:02.423057	M06	OFF	2
2008-09-17	14:31:02.423057	M07	ON	2
2008-09-17	14:31:05.621469	M07	OFF	2
2008-09-17	14:31:05.621469	M08	OFF	2
2008-09-17	14:31:08.287821	M08	ON	2
2008-09-17	14:31:08.287821	M09	ON	2
2008-09-17	14:31:08.287821	M07	ON	2
2008-09-17	14:31:11.67019	M07	OFF	2
2008-09-17	14:31:11.67019	M08	OFF	5
2008-09-17	14:31:11.67019	M14	ON	5
2008-09-17	14:31:11.67019	M09	OFF	5
2008-09-17	14:31:13.874204	M14	OFF	5
2008-09-17	14:31:34.544902	M14	ON	5
2008-09-17	14:31:34.763657	M14	OFF	5
2008-09-17	14:31:43.949307	M14	ON	5
2008-09-17	14:31:45.450373	M14	OFF	5
2008-09-17	14:31:46.143266	M14	ON	5
2008-09-17	14:31:49.87434	M14	OFF	5
