2008-10-16	11:05:25.68059	M17	ON	6
2008-10-16	11:05:29.724385	M17	OFF	6
2008-10-16	11:05:35.695662	M17	ON	6
2008-10-16	11:05:37.601192	M18	ON	6
2008-10-16	11:05:38.688888	M51	ON	6
2008-10-16	11:05:40.913867	M17	OFF	6
2008-10-16	11:05:41.843648	M17	ON	6
2008-10-16	11:05:42.665974	M51	OFF	6
2008-10-16	11:05:43.190986	D09	OPEN	6
2008-10-16	11:05:43.375077	M18	OFF	6
2008-10-16	11:05:44.72411	M16	ON	6
2008-10-16	11:05:45.2331	M17	OFF	6
2008-10-16	11:05:45.422131	M16	OFF	6
2008-10-16	11:05:45.71317	M16	ON	6
2008-10-16	11:05:46.281138	D09	CLOSE	6
2008-10-16	11:05:46.932153	M17	ON	6
2008-10-16	11:05:48.872705	M17	OFF	6
2008-10-16	11:05:48.89943	M16	OFF	6
2008-10-16	11:05:54.990186	M17	ON	6
2008-10-16	11:05:56.960973	D09	OPEN	6
2008-10-16	11:05:58.55811	M16	ON	6
2008-10-16	11:05:59.965329	D09	CLOSE	6
2008-10-16	11:06:01.526875	M16	OFF	6
2008-10-16	11:06:02.904407	M15	ON	6
2008-10-16	11:06:02.904407	M16	ON	6
2008-10-16	11:06:04.309995	M17	OFF	6
2008-10-16	11:06:04.447968	M16	OFF	6
2008-10-16	11:06:05.587989	M14	ON	6
2008-10-16	11:06:06.555999	M16	ON	6
2008-10-16	11:06:06.936015	M14	OFF	6
2008-10-16	11:06:08.606092	M17	ON	6
2008-10-16	11:06:09.533123	M16	OFF	6
2008-10-16	11:06:09.706117	M15	OFF	6
2008-10-16	11:06:10.241282	M17	OFF	6
2008-10-16	11:06:12.284038	I06	ABSENT	1
2008-10-16	11:06:13.208045	M17	ON	1
2008-10-16	11:06:13.561965	I04	ABSENT	1
2008-10-16	11:06:13.869866	I04	PRESENT	1
2008-10-16	11:06:14.12837	I04	ABSENT	1
2008-10-16	11:06:16.367284	M17	OFF	1
2008-10-16	11:06:35.951796	M17	ON	1
2008-10-16	11:06:42.948753	M17	OFF	1
2008-10-16	11:06:47.676704	M17	ON	1
2008-10-16	11:06:48.659618	M17	OFF	1
2008-10-16	11:06:49.4735	M17	ON	1
2008-10-16	11:06:51.47719	M17	OFF	1
2008-10-16	11:07:00.891217	M17	ON	1
2008-10-16	11:07:01.998018	M17	OFF	1
2008-10-16	11:07:09.794408	M17	ON	1
2008-10-16	11:07:12.478639	M17	OFF	1
2008-10-16	11:07:17.33778	M17	ON	1
2008-10-16	11:07:18.974785	M17	OFF	1
2008-10-16	11:07:30.41078	M17	ON	1
2008-10-16	11:07:33.459887	M17	OFF	1
2008-10-16	11:07:33.727855	M17	ON	1
2008-10-16	11:07:35.730257	M17	OFF	1
2008-10-16	11:07:48.766618	I06	PRESENT	1
2008-10-16	11:07:51.140896	M17	ON	1
2008-10-16	11:07:53.686249	M17	OFF	1
2008-10-16	11:07:56.701835	M17	ON	1
2008-10-16	11:07:57.433869	I04	PRESENT	1
2008-10-16	11:07:59.796989	D07	CLOSE	1
2008-10-16	11:08:01.10066	M15	ON	1
2008-10-16	11:08:01.700075	M14	ON	1
2008-10-16	11:08:02.767213	M17	OFF	1
2008-10-16	11:08:04.25968	M08	ON	8
2008-10-16	11:08:04.797855	M01	ON	8
2008-10-16	11:08:04.797855	M15	OFF	8
2008-10-16	11:08:05.13781	M14	OFF	8
2008-10-16	11:08:05.13781	M07	ON	8
2008-10-16	11:08:06.217457	M09	OFF	8
2008-10-16	11:08:06.217457	M23	ON	8
2008-10-16	11:08:06.678302	M07	OFF	8
2008-10-16	11:08:07	D12	OPEN	8
2008-10-16	11:08:07.248106	M23	OFF	8
2008-10-16	11:08:07.911915	M08	OFF	8
2008-10-16	11:08:08.827664	M01	OFF	8
2008-10-16	11:08:25.83126	M23	ON	8
2008-10-16	11:08:26.623314	M01	ON	8
2008-10-16	11:08:27.337184	M23	OFF	8
2008-10-16	11:08:27.607174	M07	ON	8
2008-10-16	11:08:29.590783	M01	OFF	8
2008-10-16	11:08:29.735745	M06	ON	8
2008-10-16	11:08:30.558534	M07	OFF	8
2008-10-16	11:08:31.21534	M06	OFF	8
2008-10-16	11:08:31.606199	M06	ON	8
2008-10-16	11:08:33.23172	M06	OFF	8
2008-10-16	11:08:34.731235	M06	ON	8
2008-10-16	11:08:35.862285	M08	ON	6
2008-10-16	11:08:36.10275	M07	ON	6
2008-10-16	11:08:36.366159	M09	ON	6
2008-10-16	11:08:36.814018	M06	OFF	6
2008-10-16	11:08:37.290845	M15	ON	6
2008-10-16	11:08:37.594107	M07	OFF	6
2008-10-16	11:08:37.594107	M16	ON	6
2008-10-16	11:08:38.13916	M09	OFF	6
2008-10-16	11:08:38.742689	M08	OFF	6
2008-10-16	11:08:39.132562	D10	OPEN	6
2008-10-16	11:08:39.728466	D10	CLOSE	6
2008-10-16	11:08:39.93445	D10	OPEN	6
2008-10-16	11:08:40.373311	M16	OFF	6
2008-10-16	11:08:40.521259	M15	OFF	6
2008-10-16	11:08:43.301495	D10	CLOSE	6
2008-10-16	11:08:44.668121	M17	ON	6
2008-10-16	11:08:48.768062	M17	OFF	6
2008-10-16	11:09:05.690998	M17	ON	6
2008-10-16	11:09:07.179028	M17	OFF	6
2008-10-16	11:09:07.37606	M17	ON	6
2008-10-16	11:09:07.956064	M16	ON	6
2008-10-16	11:09:08.786118	M15	ON	6
2008-10-16	11:09:08.984099	M14	ON	6
2008-10-16	11:09:09.774133	M17	OFF	6
2008-10-16	11:09:10.233195	T01	17.5	6
2008-10-16	11:09:10.233195	T02	17.5	6
2008-10-16	11:09:12.847072	M15	OFF	6
2008-10-16	11:09:12.847072	M16	OFF	6
2008-10-16	11:09:14.148	M15	ON	3
2008-10-16	11:09:14.505773	M16	ON	3
2008-10-16	11:09:15.838374	M14	OFF	3
2008-10-16	11:09:15.838374	M17	ON	3
2008-10-16	11:09:16.2812	M16	OFF	3
2008-10-16	11:09:16.885146	M18	ON	3
2008-10-16	11:09:17.657995	M15	OFF	3
2008-10-16	11:09:18.865829	M17	OFF	3
2008-10-16	11:09:20.412692	M51	ON	3
2008-10-16	11:09:21.59156	D11	OPEN	3
2008-10-16	11:09:22.887265	M18	OFF	3
2008-10-16	11:09:25.77643	M18	ON	3
2008-10-16	11:09:26.90706	M17	ON	3
2008-10-16	11:09:28.754608	M51	OFF	3
2008-10-16	11:09:29.37614	M51	ON	3
2008-10-16	11:09:29.810646	M17	OFF	3
2008-10-16	11:09:29.950632	M18	OFF	3
2008-10-16	11:09:30.68638	AD1-B	0.356724	3
2008-10-16	11:09:31.458694	M17	ON	3
2008-10-16	11:09:31.621725	M18	ON	3
2008-10-16	11:09:31.621725	D11	CLOSE
2008-10-16	11:09:31.843732	M51	OFF	3
2008-10-16	11:09:32.592889	M17	OFF	3
2008-10-16	11:09:32.875813	M51	ON	3
2008-10-16	11:09:33.19767	AD1-B	0.0492976	3
2008-10-16	11:09:34.939082	D11	OPEN	7
2008-10-16	11:09:34.939082	M18	OFF	7
2008-10-16	11:09:39.693033	M18	ON	7
2008-10-16	11:09:40.692746	M17	ON	7
2008-10-16	11:09:41.993347	M16	ON	7
2008-10-16	11:09:42.145315	M18	OFF	7
2008-10-16	11:09:42.88812	M15	ON	7
2008-10-16	11:09:43.275981	M08	ON	7
2008-10-16	11:09:43.47792	M17	OFF	7
2008-10-16	11:09:43.68085	M16	OFF	7
2008-10-16	11:09:43.831835	M51	OFF	7
2008-10-16	11:09:45.6493	M06	ON	7
2008-10-16	11:09:45.799224	M15	OFF	7
2008-10-16	11:09:46.89129	M08	OFF	7
2008-10-16	11:09:49.39021	M08	ON	7
2008-10-16	11:09:49.774112	M07	ON	7
2008-10-16	11:09:50.646842	M15	ON	7
2008-10-16	11:09:50.910752	M16	ON	7
2008-10-16	11:09:51.5871	M06	OFF	7
2008-10-16	11:09:51.814526	M07	OFF	7
2008-10-16	11:09:51.814526	M08	OFF	7
2008-10-16	11:09:52.142367	M17	ON	7
2008-10-16	11:09:52.49331	M16	OFF	7
2008-10-16	11:09:54.664769	M15	OFF	7
2008-10-16	11:09:55.141972	M17	OFF	7
2008-10-16	11:09:55.99869	M18	ON	7
2008-10-16	11:09:56.709508	M51	ON	7
2008-10-16	11:09:59.462007	M18	OFF	7
2008-10-16	11:10:03.811784	M18	ON	7
2008-10-16	11:10:08.865335	M51	OFF	7
2008-10-16	11:10:18.699977	M19	ON	7
2008-10-16	11:10:20.134709	M18	OFF	7
2008-10-16	11:10:25.984089	M19	OFF	7
2008-10-16	11:10:26.255064	M19	ON	7
2008-10-16	11:10:26.70302	M18	ON	7
2008-10-16	11:10:27.69093	M17	ON	7
2008-10-16	11:10:27.69093	M51	ON	7
2008-10-16	11:10:28.216851	M19	OFF	7
2008-10-16	11:10:29.21475	M17	OFF	7
