2008-11-21	08:25:10.21982	M09	ON 2 2
2008-11-21	08:25:10.803349	M08	ON 2 2
2008-11-21	08:25:11.560899	M15	ON 1 1
2008-11-21	08:25:12.199749	M16	ON 1 1
2008-11-21	08:25:12.459219	M08	OFF 2 2
2008-11-21	08:25:12.679759	M09	OFF 2 2
2008-11-21	08:25:13.137599	D07	OPEN 1 1
2008-11-21	08:25:13.552609	M17	ON 1 1
2008-11-21	08:25:14.803309	M16	OFF 1 1
2008-11-21	08:25:15.043859	M15	OFF 1 1
2008-11-21	08:25:15.40314	M17	OFF 1 1
2008-11-21	08:25:16.39701	M01	ON 2 2
2008-11-21	08:25:16.60959	M17	ON 1 1
2008-11-21	08:25:17.04077	I04	ABSENT 1 1
2008-11-21	08:25:17.492229	M23	ON 2 2
2008-11-21	08:25:18.00319	D12	OPEN 2 2
2008-11-21	08:25:18.526139	M17	OFF 1 1
2008-11-21	08:25:19.10081	I06	ABSENT 1 1
2008-11-21	08:25:19.34587	M01	OFF 2 2
2008-11-21	08:25:19.600769	M23	OFF 2 2
2008-11-21	08:25:21.03973	D12	OPEN 2 2
2008-11-21	08:25:21.271029	M02	OFF 2 2
2008-11-21	08:25:23.593349	M17	ON 1 1
2008-11-21	08:25:27.236979	M17	OFF 1 1
2008-11-21	08:25:42.409579	M17	ON 1 1
2008-11-21	08:25:44.8482	M17	OFF 1 1
2008-11-21	08:26:05.06395	M17	ON 1 1
2008-11-21	08:26:07.26325	M17	OFF 1 1
2008-11-21	08:26:15.153709	M17	ON 1 1
2008-11-21	08:26:17.22738	M17	OFF 1 1
2008-11-21	08:26:33.299119	D12	OPEN 2 2
2008-11-21	08:26:33.72687	D12	CLOSE 2 2
2008-11-21	08:26:36.135999	M23	ON 2 2
2008-11-21	08:26:36.60763	M01	ON 2 2
2008-11-21	08:26:37.46161	M07	ON 2 2
2008-11-21	08:26:37.688179	M08	ON 2 2
2008-11-21	08:26:39.050539	M07	OFF 2 2
2008-11-21	08:26:39.35191	M15	ON 2 2
2008-11-21	08:26:39.742379	M16	ON 1 1
2008-11-21	08:26:39.99757	M23	OFF 2 2
2008-11-21	08:26:40.22212	M01	OFF 2 2
2008-11-21	08:26:40.59485	M08	OFF 2 2
2008-11-21	08:26:41.8563	M16	OFF 1 1
2008-11-21	08:26:42.98812	M15	OFF 1 1
2008-11-21	08:26:43.316469	M16	ON 1 1
2008-11-21	08:26:45.66421	M15	ON 1 1
2008-11-21	08:26:47.215909	M14	ON 1 1
2008-11-21	08:26:48.10869	M16	OFF 1 1
2008-11-21	08:26:48.92487	M17	ON 1 1
2008-11-21	08:26:49.18386	M14	OFF 1 1
2008-11-21	08:26:49.448839	M16	ON 1 1
2008-11-21	08:26:49.66878	M14	ON 1 1
2008-11-21	08:26:51.4107	M17	OFF 1 1
2008-11-21	08:26:51.795429	M14	OFF 1 1
2008-11-21	08:26:52.33869	M16	OFF 1 1
2008-11-21	08:26:53.98376	M15	OFF 1 1
2008-11-21	08:26:56.90664	M14	ON 1 1
2008-11-21	08:26:57.888689	M15	ON 1 1
2008-11-21	08:26:59.577559	M15	OFF 1 1
2008-11-21	08:26:59.937949	M15	ON 1 1
2008-11-21	08:27:02.93929	M15	OFF 1 1
2008-11-21	08:27:07.88578	M06	ON 1 4
2008-11-21	08:27:08.925319	M06	OFF 1 4
2008-11-21	08:27:09.144619	M10	ON 1 4
2008-11-21	08:27:09.572489	M11	ON 1 4
2008-11-21	08:27:09.84399	M06	ON 1 4
2008-11-21	08:27:10.52168	M13	ON 1 4
2008-11-21	08:27:11.542049	M06	OFF 1 4
2008-11-21	08:27:12.64262	M11	OFF 1 4
2008-11-21	08:27:13.004729	M10	OFF 1 4
2008-11-21	08:27:16.195009	M13	OFF 1 4
