2008-12-02	17:18:00.027029	M16	ON 1 1
2008-12-02	17:18:01.22544	M17	ON 1 1
2008-12-02	17:18:01.72175	D07	OPEN 1 1
2008-12-02	17:18:02.028419	M01	ON 2 2
2008-12-02	17:18:02.38048	M23	ON 2 2
2008-12-02	17:18:02.601819	M16	OFF 1 1
2008-12-02	17:18:03.034149	M15	OFF 1 1
2008-12-02	17:18:03.552449	D12	OPEN 2 2
2008-12-02	17:18:03.789799	M02	OFF 2 2
2008-12-02	17:18:04.04531	M01	OFF 2 2
2008-12-02	17:18:06.892159	M17	OFF 1 1
2008-12-02	17:18:07.110869	M17	OFF 1 1
2008-12-02	17:18:07.44671	M23	OFF 2 2
2008-12-02	17:18:07.78867	I06	ABSENT 1 1
2008-12-02	17:18:08.02987	M23	ON 2 2
2008-12-02	17:18:08.4244	M01	ON 2 2
2008-12-02	17:18:08.937139	M17	ON 1 1
2008-12-02	17:18:09.28779	M07	ON 2 2
2008-12-02	17:18:09.602449	M08	ON 2 2
2008-12-02	17:18:10.03531	D12	OPEN 2 2
2008-12-02	17:18:10.27377	M23	OFF 2 2
2008-12-02	17:18:10.605819	M17	OFF 1 1
2008-12-02	17:18:10.93916	M08	OFF 2 2
2008-12-02	17:18:11.158289	I06	PRESENT 1 1
2008-12-02	17:18:11.67456	M09	ON 2 2
2008-12-02	17:18:11.914839	M01	OFF 2 2
2008-12-02	17:18:12.867769	M07	OFF 2 2
2008-12-02	17:18:13.17577	I06	ABSENT 1 1
2008-12-02	17:18:14.416549	I04	PRESENT 1 1
2008-12-02	17:18:14.632839	I04	ABSENT 1 1
2008-12-02	17:18:17.58257	M17	ON 1 1
2008-12-02	17:18:20.41436	M17	OFF 1 1
2008-12-02	17:18:22.87789	M17	ON 1 1
2008-12-02	17:18:24.020819	M17	OFF 1 1
2008-12-02	17:18:26.3624	M17	ON 1 1
2008-12-02	17:18:26.634949	M17	ON 1 1
2008-12-02	17:18:30.497809	M17	OFF 1 1
2008-12-02	17:18:30.72403	M17	OFF 1 1
2008-12-02	17:18:59.23283	M17	ON 1 1
2008-12-02	17:19:03.027559	M17	OFF 1 1
2008-12-02	17:19:12.841089	M17	ON 1 1
2008-12-02	17:19:14.79114	M17	OFF 1 1
2008-12-02	17:19:15.53478	M09	OFF 2 2
2008-12-02	17:19:19.452039	M09	ON 2 2
2008-12-02	17:19:20.61489	M08	ON 2 2
2008-12-02	17:19:22.350409	M08	OFF 2 2
2008-12-02	17:19:22.57311	M08	OFF 2 2
2008-12-02	17:19:23.40011	M08	ON 2 2
2008-12-02	17:19:24.325619	M07	ON 2 2
2008-12-02	17:19:25.14157	M17	ON 1 1
2008-12-02	17:19:25.365289	M17	ON 1 1
2008-12-02	17:19:25.60522	M01	ON 2 2
2008-12-02	17:19:26.14805	M23	ON 2 2
2008-12-02	17:19:26.363569	M23	ON 2 2
2008-12-02	17:19:26.83975	M17	OFF 1 1
2008-12-02	17:19:28.022819	M09	OFF 2 2
2008-12-02	17:19:28.368499	M08	OFF 2 2
2008-12-02	17:19:28.59802	M07	OFF 2 2
2008-12-02	17:19:29.24636	M01	OFF 2 2
2008-12-02	17:19:29.610059	M23	OFF 2 2
2008-12-02	17:19:31.666889	D12	OPEN 2 2
2008-12-02	17:19:31.94944	D12	CLOSE 2 2
2008-12-02	17:19:32.21459	M23	ON 2 2
2008-12-02	17:19:32.669389	M01	ON 2 2
2008-12-02	17:19:33.784339	M07	ON 2 2
2008-12-02	17:19:35.593219	M06	ON 1 1
2008-12-02	17:19:35.922369	M17	ON 1 1
2008-12-02	17:19:37.549449	M16	ON 1 1
2008-12-02	17:19:37.77447	M15	ON 1 1
2008-12-02	17:19:38.710249	M08	ON 2 2
2008-12-02	17:19:38.958679	M09	ON 2 2
2008-12-02	17:19:39.21946	M16	OFF 1 1
2008-12-02	17:19:39.434839	M07	ON 2 2
2008-12-02	17:19:40.54093	M09	OFF 2 2
2008-12-02	17:19:41.36961	M15	OFF 1 1
2008-12-02	17:19:41.613379	M17	OFF 1 1
2008-12-02	17:19:42.81219	M08	OFF 1 4
2008-12-02	17:19:44.16455	M09	ON 1 4
2008-12-02	17:19:44.485719	M08	ON 1 4
2008-12-02	17:19:46.67231	M01	ON 2 3
2008-12-02	17:19:46.89678	M09	OFF 1 4
2008-12-02	17:19:47.577209	M09	ON 1 4
2008-12-02	17:19:48.621979	M06	OFF 1 4
2008-12-02	17:19:48.865	M06	ON 1 4
2008-12-02	17:19:49.818039	M02	ON 2 3
2008-12-02	17:19:50.304929	M01	OFF 2 3
2008-12-02	17:19:50.785629	M04	ON 2 3
2008-12-02	17:19:51.04341	M09	OFF 1 4
2008-12-02	17:19:51.26743	M07	OFF 1 4
2008-12-02	17:19:52.42035	M08	OFF 1 4
2008-12-02	17:19:52.81413	M06	OFF 1 4
2008-12-02	17:19:53.930429	M03	ON 2 3
2008-12-02	17:19:54.155469	M06	ON 1 4
2008-12-02	17:19:55.375089	M10	ON 1 4
2008-12-02	17:19:55.59835	M09	ON 1 4
2008-12-02	17:19:56.64982	M07	ON 1 4
2008-12-02	17:19:56.892479	M10	OFF 1 4
2008-12-02	17:19:57.127759	M08	ON 1 4
2008-12-02	17:19:57.76584	M05	ON 2 3
