2008-11-19	16:31:54.61538	M02	ON 2 2
2008-11-19	16:31:55.68721	M07	ON 2 2
2008-11-19	16:31:56.55656	M08	ON 2 2
2008-11-19	16:31:57.623539	M01	ON 2 2
2008-11-19	16:31:58.03285	M15	ON 1 1
2008-11-19	16:31:58.57378	M23	ON 2 2
2008-11-19	16:31:58.77652	M07	OFF 2 2
2008-11-19	16:31:58.98267	M03	OFF 2 2
2008-11-19	16:31:59.32539	M08	OFF 2 2
2008-11-19	16:31:59.699189	D12	CLOSE 2 2
2008-11-19	16:32:00.07539	M16	OFF 1 1
2008-11-19	16:32:00.2797	M02	OFF 2 2
2008-11-19	16:32:00.724829	D07	OPEN 1 1
2008-11-19	16:32:01.17927	M01	OFF 2 2
2008-11-19	16:32:01.498039	M23	OFF 2 2
2008-11-19	16:32:01.77326	M15	OFF 1 1
2008-11-19	16:32:02.100889	D12	OPEN 2 2
2008-11-19	16:32:03.326679	M23	ON 2 2
2008-11-19	16:32:04.07867	M01	ON 2 2
2008-11-19	16:32:05.726619	I04	ABSENT 1 1
2008-11-19	16:32:05.98863	M02	ON 2 2
2008-11-19	16:32:06.238679	M23	OFF 2 2
2008-11-19	16:32:07.42804	D12	CLOSE 2 2
2008-11-19	16:32:07.72105	D12	OPEN 2 2
2008-11-19	16:32:07.9584	M01	OFF 2 2
2008-11-19	16:32:09.667599	D12	CLOSE 2 2
2008-11-19	16:32:09.978359	D12	OPEN 2 2
2008-11-19	16:32:10.37366	I06	ABSENT 1 1
2008-11-19	16:32:13.842689	M03	ON 2 2
2008-11-19	16:32:19.817889	M03	OFF 2 2
2008-11-19	16:32:33.90625	M03	ON 2 2
2008-11-19	16:32:35.97753	M03	OFF 2 2
2008-11-19	16:32:42.63662	M02	ON 2 2
2008-11-19	16:33:01.8041	M02	ON 2 2
2008-11-19	16:33:04.997349	M02	OFF 2 2
2008-11-19	16:33:06.04356	M02	ON 2 2
2008-11-19	16:33:07.78783	M02	ON 2 2
2008-11-19	16:33:08.96302	M02	OFF 2 2
2008-11-19	16:33:09.271729	M02	ON 2 2
2008-11-19	16:33:12.873179	M03	ON 2 2
2008-11-19	16:33:14.208539	M03	OFF 2 2
2008-11-19	16:33:15.188339	M03	ON 2 2
2008-11-19	16:33:17.08694	M01	ON 2 2
2008-11-19	16:33:17.28585	M03	OFF 2 2
2008-11-19	16:33:17.699209	M23	ON 2 2
2008-11-19	16:33:19.424799	M01	OFF 2 2
2008-11-19	16:33:19.6261	M01	OFF 2 2
2008-11-19	16:33:20.23356	M23	OFF 2 2
2008-11-19	16:33:20.49306	M02	OFF 2 2
2008-11-19	16:33:33.879009	D12	CLOSE 2 2
2008-11-19	16:33:35.59342	M23	ON 2 2
2008-11-19	16:33:36.12663	M01	ON 2 2
2008-11-19	16:33:37.078269	M08	ON 2 2
2008-11-19	16:33:37.62836	M23	OFF 2 2
2008-11-19	16:33:38.1233	M09	ON 2 2
2008-11-19	16:33:38.8775	M17	ON 1 1
2008-11-19	16:33:39.91787	M01	OFF 2 2
2008-11-19	16:33:40.642489	M08	OFF 2 2
2008-11-19	16:33:40.90224	M09	OFF 2 2
2008-11-19	16:33:42.326849	M08	ON 2 2
2008-11-19	16:33:42.63572	M09	ON 2 2
2008-11-19	16:33:42.89363	M16	ON 1 1
2008-11-19	16:33:43.38597	M07	ON 2 2
2008-11-19	16:33:43.638979	M15	ON 1 1
2008-11-19	16:33:44.499409	M09	OFF 1 4
2008-11-19	16:33:44.939369	M09	ON 1 4
2008-11-19	16:33:45.26883	M17	OFF 1 1
2008-11-19	16:33:46.20669	M06	ON 1 4
2008-11-19	16:33:46.468369	M16	OFF 1 1
2008-11-19	16:33:46.97807	M08	OFF 1 4
2008-11-19	16:33:47.195539	M15	OFF 1 1
2008-11-19	16:33:47.58025	M09	OFF 1 4
2008-11-19	16:33:48.175199	M06	OFF 1 4
2008-11-19	16:33:48.64906	M01	ON 2 3
2008-11-19	16:33:48.84586	M06	ON 1 4
2008-11-19	16:33:49.1774	M23	ON 2 3
2008-11-19	16:33:50.5081	M07	OFF 1 4
2008-11-19	16:33:50.759749	M07	ON 1 4
