2008-11-12	14:29:19.86139	M17	ON 1 1
2008-11-12	14:29:20.245219	M23	ON 2 2
2008-11-12	14:29:21.256979	M02	ON 2 2
2008-11-12	14:29:23.367219	M17	OFF 1 1
2008-11-12	14:29:24.795039	M03	ON 2 2
2008-11-12	14:29:25.924999	M01	ON 1 1
2008-11-12	14:29:26.34172	M03	OFF 2 2
2008-11-12	14:29:26.852129	M23	ON 2 2
2008-11-12	14:29:27.32502	D12	OPEN 2 2
2008-11-12	14:29:27.84604	M02	OFF 2 2
2008-11-12	14:29:28.88628	M23	OFF 2 2
2008-11-12	14:29:29.40503	M01	OFF 2 2
2008-11-12	14:29:31.971699	M23	ON 2 2
2008-11-12	14:29:32.466749	M01	ON 2 2
2008-11-12	14:29:33.06498	M02	ON 2 2
2008-11-12	14:29:33.61607	M23	OFF 2 2
2008-11-12	14:29:33.87501	M03	ON 2 2
2008-11-12	14:29:34.87505	M01	OFF 2 2
2008-11-12	14:29:36.130739	M02	OFF 2 2
2008-11-12	14:29:36.64137	M02	ON 2 2
2008-11-12	14:29:37.944979	M03	OFF 2 2
2008-11-12	14:29:38.86612	M02	OFF 2 2
2008-11-12	14:29:39.48599	M02	ON 2 2
2008-11-12	14:29:41.082479	M02	ON 2 2
2008-11-12	14:29:45.61502	M03	ON 2 2
2008-11-12	14:29:48.776319	M03	OFF 2 2
2008-11-12	14:29:50.545039	D12	OPEN 2 2
2008-11-12	14:29:51.065049	M02	OFF 2 2
2008-11-12	14:29:52.025369	M03	ON 2 2
2008-11-12	14:29:52.501339	M02	ON 2 2
2008-11-12	14:29:54.874989	I04	ABSENT 1 1
2008-11-12	14:29:56.901439	M03	OFF 2 2
2008-11-12	14:29:58.411649	M03	ON 2 2
2008-11-12	14:30:01.293529	M02	OFF 2 2
2008-11-12	14:30:06.664979	M02	ON 2 2
2008-11-12	14:30:13.97145	D12	CLOSE 2 2
2008-11-12	14:30:14.82504	D12	OPEN 2 2
2008-11-12	14:30:18.215549	M02	OFF 2 2
2008-11-12	14:30:20.58626	M02	ON 2 2
2008-11-12	14:30:20.83904	M03	ON 2 2
2008-11-12	14:30:22.045069	D12	OPEN 2 2
2008-11-12	14:30:23.78151	M02	ON 2 2
2008-11-12	14:30:28.34716	M03	OFF 2 2
2008-11-12	14:30:28.875269	M03	ON 2 2
2008-11-12	14:30:29.90142	M03	OFF 2 2
2008-11-12	14:30:30.767159	M03	ON 2 2
2008-11-12	14:30:34.67192	M02	OFF 2 2
2008-11-12	14:30:35.335069	M02	ON 2 2
2008-11-12	14:30:38.665169	M02	OFF 2 2
2008-11-12	14:30:40.76146	M03	OFF 2 2
2008-11-12	14:30:44.935889	M02	ON 2 2
2008-11-12	14:30:46.59628	M03	ON 2 2
2008-11-12	14:30:50.78396	M03	OFF 2 2
2008-11-12	14:30:51.67651	M02	OFF 2 2
2008-11-12	14:30:52.195039	M03	ON 2 2
2008-11-12	14:30:52.78497	D12	OPEN 2 2
2008-11-12	14:30:53.348089	M02	ON 2 2
2008-11-12	14:30:53.61501	M03	OFF 2 2
2008-11-12	14:30:54.825119	D12	OPEN 2 2
2008-11-12	14:30:55.378779	M03	ON 2 2
2008-11-12	14:30:55.801789	M02	OFF 2 2
2008-11-12	14:31:00.02267	M02	ON 2 2
2008-11-12	14:31:01.795039	M03	OFF 2 2
2008-11-12	14:31:04.54585	D12	CLOSE 2 2
2008-11-12	14:31:05.095079	D12	OPEN 2 2
2008-11-12	14:31:07.185019	D12	OPEN 2 2
2008-11-12	14:31:10.201689	M02	OFF 2 2
2008-11-12	14:31:11.795079	M02	ON 2 2
2008-11-12	14:31:12.174969	M03	ON 2 2
2008-11-12	14:31:14.96665	M03	OFF 2 2
2008-11-12	14:31:15.977459	M02	OFF 2 2
2008-11-12	14:31:17.53133	M03	ON 2 2
2008-11-12	14:31:19.75496	M03	OFF 2 2
2008-11-12	14:31:21.24552	M02	ON 2 2
2008-11-12	14:31:22.616219	M03	ON 2 2
2008-11-12	14:31:24.374599	M02	OFF 2 2
2008-11-12	14:31:26.66504	M02	ON 2 2
2008-11-12	14:31:28.60501	M03	OFF 2 2
2008-11-12	14:31:30.31499	D12	OPEN 2 2
2008-11-12	14:31:30.92138	M03	ON 2 2
2008-11-12	14:31:31.41348	M02	OFF 2 2
2008-11-12	14:31:33.71507	D12	OPEN 2 2
2008-11-12	14:31:36.3433	M02	ON 2 2
2008-11-12	14:31:40.33499	M02	OFF 2 2
2008-11-12	14:31:41.03549	M02	ON 2 2
2008-11-12	14:31:42.42491	M01	ON 2 2
2008-11-12	14:31:42.67927	M02	OFF 2 2
2008-11-12	14:31:43.17504	M23	ON 2 2
2008-11-12	14:31:45.16578	M01	OFF 2 2
2008-11-12	14:31:45.77143	M23	OFF 2 2
2008-11-12	14:31:46.01037	M03	OFF 2 2
2008-11-12	14:31:50.7962	M23	ON 2 2
2008-11-12	14:31:52.295059	M23	OFF 2 2
2008-11-12	14:31:53.27131	M23	ON 2 2
2008-11-12	14:31:53.79499	D12	CLOSE 2 2
2008-11-12	14:31:54.315999	M01	ON 2 2
2008-11-12	14:31:55.225019	M07	ON 2 2
2008-11-12	14:31:55.914969	M08	ON 2 2
2008-11-12	14:31:56.611429	M06	ON 2 2
2008-11-12	14:31:57.100349	M08	OFF 2 2
2008-11-12	14:31:57.34365	M23	OFF 2 2
2008-11-12	14:31:57.81592	M01	OFF 2 2
2008-11-12	14:31:58.36081	M07	OFF 2 2
2008-11-12	14:31:58.64503	M10	ON 2 2
2008-11-12	14:31:59.31496	M09	ON 2 2
2008-11-12	14:31:59.965189	M08	ON 2 2
2008-11-12	14:32:00.21882	M10	OFF 2 2
2008-11-12	14:32:00.60135	M06	OFF 2 2
2008-11-12	14:32:01.56572	M08	OFF 2 2
2008-11-12	14:32:01.864389	M09	OFF 2 2
2008-11-12	14:32:03.395829	M08	ON 1 4
2008-11-12	14:32:04.161439	M16	ON 1 4
2008-11-12	14:32:04.409899	M09	ON 1 4
2008-11-12	14:32:04.87506	M15	ON 1 4
2008-11-12	14:32:05.366009	M07	ON 1 4
2008-11-12	14:32:05.6066	M06	ON 1 4
2008-11-12	14:32:06.16581	M08	OFF 1 4
2008-11-12	14:32:06.435029	M16	OFF 1 4
2008-11-12	14:32:06.683569	M10	ON 1 4
2008-11-12	14:32:07.241529	M15	OFF 1 4
2008-11-12	14:32:07.64332	M10	OFF 1 4
2008-11-12	14:32:08.79618	M01	ON 2 3
2008-11-12	14:32:09.048559	M09	OFF 1 4
2008-11-12	14:32:09.725049	M23	ON 2 3
2008-11-12	14:32:11.19139	M06	OFF 1 4
2008-11-12	14:32:11.79935	M02	ON 2 3
2008-11-12	14:32:12.33645	M06	ON 1 4
2008-11-12	14:32:12.826159	M03	ON 2 3
2008-11-12	14:32:13.36518	M01	OFF 2 3
2008-11-12	14:32:13.61823	M23	OFF 2 3
2008-11-12	14:32:14.144779	M07	OFF 1 4
2008-11-12	14:32:14.57028	M04	ON 2 3
2008-11-12	14:32:16.38663	M06	OFF 1 4
2008-11-12	14:32:16.65505	M03	ON 2 3
2008-11-12	14:32:18.891459	M06	ON 1 4
2008-11-12	14:32:19.40626	M03	OFF 2 3
2008-11-12	14:32:20.52605	M03	ON 2 3
2008-11-12	14:32:22.032219	M10	ON 1 4
2008-11-12	14:32:22.276089	M04	OFF 2 3
2008-11-12	14:32:22.705049	M07	ON 1 4
2008-11-12	14:32:22.975059	M09	ON 1 4
2008-11-12	14:32:24.32503	M07	OFF 1 4
2008-11-12	14:32:25.82154	M10	OFF 1 4
2008-11-12	14:32:26.305059	M03	OFF 2 3
2008-11-12	14:32:27.046819	M02	OFF 2 3
2008-11-12	14:32:27.315049	M10	ON 1 4
2008-11-12	14:32:27.825059	M06	OFF 1 4
2008-11-12	14:32:28.98619	M09	OFF 1 4
2008-11-12	14:32:30.09505	M06	ON 1 4
2008-11-12	14:32:30.75815	M11	ON 1 4
2008-11-12	14:32:31.845069	M05	ON 2 3
2008-11-12	14:32:32.385999	M07	ON 1 4
2008-11-12	14:32:32.93382	M11	OFF 1 4
2008-11-12	14:32:33.172179	M04	ON 2 3
2008-11-12	14:32:33.56148	M10	OFF 1 4
2008-11-12	14:32:34.036079	M05	ON 2 3
2008-11-12	14:32:35.845069	M07	OFF 1 4
2008-11-12	14:32:36.124279	M03	ON 2 3
2008-11-12	14:32:36.60413	M06	OFF 1 4
2008-11-12	14:32:37.061619	M02	ON 2 3
2008-11-12	14:32:38.38609	M06	ON 1 4
2008-11-12	14:32:39.09499	M03	OFF 2 3
2008-11-12	14:32:39.586519	M01	ON 2 3
2008-11-12	14:32:40.311399	M04	OFF 2 3
2008-11-12	14:32:40.770629	M05	OFF 2 3
2008-11-12	14:32:41.245039	M07	ON 1 4
2008-11-12	14:32:41.745899	M02	OFF 2 3
2008-11-12	14:32:42.92504	M01	OFF 2 3
2008-11-12	14:32:44.7945	M06	OFF 1 4
2008-11-12	14:32:46.148089	M06	ON 1 4
2008-11-12	14:32:46.665009	M02	ON 2 3
2008-11-12	14:32:47.445389	M03	ON 2 3
2008-11-12	14:32:47.881269	M07	OFF 1 4
2008-11-12	14:32:48.586839	M04	ON 2 3
2008-11-12	14:32:49.15293	M07	ON 1 4
2008-11-12	14:32:50.11735	M02	OFF 2 3
2008-11-12	14:32:51.60151	M06	OFF 1 4
2008-11-12	14:32:53.236449	M04	OFF 2 3
2008-11-12	14:32:55.31183	M02	ON 2 3
2008-11-12	14:32:55.78638	M08	ON 1 4
2008-11-12	14:32:56.335	M07	OFF 1 4
2008-11-12	14:32:56.914999	M07	ON 1 4
2008-11-12	14:32:57.82522	M03	OFF 2 3
2008-11-12	14:32:58.14116	M15	ON 1 1
2008-11-12	14:32:58.894799	M08	OFF 1 4
2008-11-12	14:32:59.14368	M16	ON 1 1
2008-11-12	14:32:59.40767	M02	OFF 2 3
2008-11-12	14:33:00.075089	M16	OFF 1 1
2008-11-12	14:33:00.78499	M17	ON 1 1
2008-11-12	14:33:01.584959	M15	OFF 1 1
2008-11-12	14:33:02.621579	M17	OFF 1 1
2008-11-12	14:33:16.54571	M15	ON 1 1
2008-11-12	14:33:17.281019	M16	ON 1 1
2008-11-12	14:33:19.495039	M17	ON 1 1
2008-11-12	14:33:20.993459	M16	OFF 1 1
2008-11-12	14:33:21.281389	M15	OFF 1 1
2008-11-12	14:33:22.89613	M17	OFF 1 1
2008-11-12	14:33:23.395159	M17	ON 1 1
2008-11-12	14:33:26.778389	M16	ON 1 1
2008-11-12	14:33:27.32501	M15	ON 1 1
2008-11-12	14:33:30.295069	M17	OFF 1 1
2008-11-12	14:33:30.547569	M16	OFF 1 1
2008-11-12	14:33:30.851109	M15	OFF 1 1
2008-11-12	14:33:45.495349	M06	ON 2 5
2008-11-12	14:33:47.071769	M06	OFF 2 5
2008-11-12	14:33:48.19493	M06	ON 2 5
2008-11-12	14:33:49.884979	M06	OFF 2 5
2008-11-12	14:33:57.711549	M06	ON 2 5
2008-11-12	14:33:59.5961	M06	OFF 2 5
2008-11-12	14:34:04.72603	M06	ON 2 5
2008-11-12	14:34:06.67311	M06	OFF 2 5
2008-11-12	14:34:10.02765	M06	ON 2 5
2008-11-12	14:34:11.04342	M06	OFF 2 5
2008-11-12	14:34:12.86626	M06	ON 2 5
2008-11-12	14:34:14.6561	M06	ON 2 5
2008-11-12	14:34:16.540659	M06	ON 2 5
2008-11-12	14:34:18.36453	M06	OFF 2 5
2008-11-12	14:34:25.616039	M06	ON 2 5
2008-11-12	14:34:27.08499	M06	OFF 2 5
2008-11-12	14:34:29.886199	I06	ABSENT 1 1
2008-11-12	14:34:41.22755	M06	ON 2 5
2008-11-12	14:34:44.464999	M06	OFF 2 5
2008-11-12	14:34:45.46527	M06	ON 2 5
2008-11-12	14:34:46.91177	M06	OFF 2 5
2008-11-12	14:34:48.44648	M06	ON 2 5
2008-11-12	14:34:49.364729	M06	OFF 2 5
2008-11-12	14:35:06.47182	M06	ON 2 5
2008-11-12	14:35:07.54657	M06	OFF 2 5
2008-11-12	14:35:11.091219	M06	ON 2 5
2008-11-12	14:35:14.097059	M06	OFF 2 5
2008-11-12	14:35:15.48618	M06	ON 2 5
2008-11-12	14:35:18.831389	M06	OFF 2 5
2008-11-12	14:35:33.424999	M17	ON 1 1
2008-11-12	14:35:35.005049	M17	OFF 1 1
2008-11-12	14:36:03.985699	M06	ON 2 5
2008-11-12	14:36:06.24807	M17	ON 1 1
2008-11-12	14:36:08.7051	M17	OFF 1 1
2008-11-12	14:36:09.224999	M06	OFF 2 5
2008-11-12	14:36:10.645329	M17	ON 1 1
2008-11-12	14:36:11.283269	I04	PRESENT 1 1
2008-11-12	14:36:11.761909	M17	OFF 1 1
2008-11-12	14:36:17.18455	I06	PRESENT 1 1
2008-11-12	14:36:22.065049	D07	CLOSE 1 1
2008-11-12	14:36:24.10454	M16	ON 1 1
2008-11-12	14:36:24.65153	M15	ON 1 1
2008-11-12	14:36:28.20404	M16	OFF 1 1
2008-11-12	14:38:35.61503	M18	ON 2 7
2008-11-12	14:38:37.331409	D11	OPEN 2 7
2008-11-12	14:38:37.97691	M51	ON 2 7
2008-11-12	14:38:46.965039	D11	OPEN 2 7
2008-11-12	14:38:47.967439	D11	OPEN 2 7
2008-11-12	14:38:52.137949	D11	CLOSE 2 7
2008-11-12	14:38:52.70508	D11	OPEN 2 7
2008-11-12	14:39:03.39151	D11	CLOSE 2 7
2008-11-12	14:39:06.06604	M21	ON 1 6
2008-11-12	14:39:09.110419	M22	ON 1 6
2008-11-12	14:39:10.886169	M21	OFF 1 6
2008-11-12	14:39:14.17526	M22	OFF 1 6
2008-11-12	14:39:15.09768	M18	ON 2 7
2008-11-12	14:39:15.921489	M18	OFF 2 7
2008-11-12	14:39:18.868099	M18	ON 2 7
2008-11-12	14:39:19.628789	M22	ON 1 6
2008-11-12	14:39:21.04535	M22	OFF 1 6
2008-11-12	14:39:25.03695	M51	OFF 2 7
2008-11-12	14:39:25.32325	M22	ON 1 6
2008-11-12	14:39:25.945019	D12	OPEN 1 6
2008-11-12	14:39:30.125159	M22	OFF 1 6
2008-11-12	14:39:32.09503	M17	ON 1 6
2008-11-12	14:39:32.951329	D12	CLOSE 1 6
2008-11-12	14:39:33.97791	M23	ON 1 6
2008-11-12	14:39:34.451499	M01	ON 1 6
2008-11-12	14:39:35.20509	M17	ON 2 7
