2008-11-17	14:19:23.66471	M16	ON 1 1
2008-11-17	14:19:24.05953	M07	ON 2 2
2008-11-17	14:19:24.696729	M15	ON 1 1
2008-11-17	14:19:26.184149	M17	ON 1 1
2008-11-17	14:19:27.144289	M02	ON 2 2
2008-11-17	14:19:27.89434	D07	OPEN 1 1
2008-11-17	14:19:28.155509	M16	OFF 1 1
2008-11-17	14:19:28.307849	M07	OFF 2 2
2008-11-17	14:19:28.46353	M15	OFF 1 1
2008-11-17	14:19:29.005739	M01	ON 2 2
2008-11-17	14:19:29.163039	M23	ON 2 2
2008-11-17	14:19:29.699949	D12	OPEN 2 2
2008-11-17	14:19:29.85046	I04	ABSENT 1 1
2008-11-17	14:19:30.47281	M02	OFF 2 2
2008-11-17	14:19:30.621599	M01	OFF 2 2
2008-11-17	14:19:31.116349	M17	OFF 1 1
2008-11-17	14:19:32.81233	I06	ABSENT 1 1
2008-11-17	14:19:33.643749	M23	OFF 2 2
2008-11-17	14:19:39.74914	D12	OPEN 2 2
2008-11-17	14:19:41.924639	M23	ON 2 2
2008-11-17	14:19:42.93705	M01	ON 2 2
2008-11-17	14:19:43.70531	M02	ON 2 2
2008-11-17	14:19:44.649159	M01	OFF 2 2
2008-11-17	14:19:44.96192	M23	OFF 2 2
2008-11-17	14:19:46.510109	M01	ON 2 2
2008-11-17	14:19:47.18424	M23	ON 2 2
2008-11-17	14:19:48.933809	M01	OFF 2 2
2008-11-17	14:19:49.282779	M02	OFF 2 2
2008-11-17	14:19:49.598649	M23	OFF 2 2
2008-11-17	14:19:55.69385	M23	ON 2 2
2008-11-17	14:19:56.025749	M01	ON 2 2
2008-11-17	14:19:57.0905	M02	ON 2 2
2008-11-17	14:19:58.164619	M01	OFF 2 2
2008-11-17	14:19:58.88402	M23	OFF 2 2
2008-11-17	14:19:59.82395	D12	OPEN 2 2
2008-11-17	14:20:00.269449	M01	ON 2 2
2008-11-17	14:20:01.14264	M23	ON 2 2
2008-11-17	14:20:01.87313	M17	ON 1 1
2008-11-17	14:20:02.211529	M02	OFF 2 2
2008-11-17	14:20:02.543669	M01	OFF 2 2
2008-11-17	14:20:03.70108	M23	OFF 2 2
2008-11-17	14:20:04.24672	M17	OFF 1 1
2008-11-17	14:20:05.283859	M01	ON 2 2
2008-11-17	14:20:05.584719	M23	ON 2 2
2008-11-17	14:20:06.38805	M02	ON 2 2
2008-11-17	14:20:07.053659	M23	OFF 2 2
2008-11-17	14:20:07.54431	M01	OFF 2 2
2008-11-17	14:20:12.633599	M01	ON 2 2
2008-11-17	14:20:13.48229	M23	ON 2 2
2008-11-17	14:20:13.812849	D12	OPEN 2 2
2008-11-17	14:20:14.41598	D12	CLOSE 2 2
2008-11-17	14:20:15.0573	M02	OFF 2 2
2008-11-17	14:20:15.281949	M01	OFF 2 2
2008-11-17	14:20:16.328959	M23	OFF 2 2
2008-11-17	14:20:17.597209	M23	ON 2 2
2008-11-17	14:20:17.97442	M01	ON 2 2
2008-11-17	14:20:18.882499	M02	ON 2 2
2008-11-17	14:20:20.2836	M01	OFF 2 2
2008-11-17	14:20:25.13976	M23	ON 2 2
2008-11-17	14:20:26.86209	M17	ON 1 1
2008-11-17	14:20:27.070569	M02	OFF 2 2
2008-11-17	14:20:27.51072	M01	ON 2 2
2008-11-17	14:20:28.258409	M17	OFF 1 1
2008-11-17	14:20:28.80359	M02	ON 2 2
2008-11-17	14:20:29.665509	M23	OFF 2 2
2008-11-17	14:20:29.9862	M17	ON 1 1
2008-11-17	14:20:30.403949	M01	OFF 2 2
2008-11-17	14:20:31.018249	M01	ON 2 2
2008-11-17	14:20:31.87589	M23	ON 2 2
2008-11-17	14:20:33.194129	M02	OFF 2 2
2008-11-17	14:20:33.727299	M01	OFF 2 2
2008-11-17	14:20:34.781539	M23	OFF 2 2
2008-11-17	14:20:39.67998	M17	OFF 1 1
2008-11-17	14:20:44.08979	M17	ON 1 1
2008-11-17	14:20:45.786149	M17	OFF 1 1
2008-11-17	14:20:47.663969	D12	CLOSE 2 2
2008-11-17	14:20:49.399539	M01	ON 2 2
2008-11-17	14:20:49.70881	M23	ON 2 2
2008-11-17	14:20:50.57645	M17	ON 1 1
2008-11-17	14:20:51.132519	M23	OFF 2 2
2008-11-17	14:20:53.21458	M01	OFF 2 2
2008-11-17	14:20:55.75024	M16	ON 1 1
2008-11-17	14:20:56.16825	M15	ON 1 1
2008-11-17	14:20:56.984139	M17	OFF 1 1
2008-11-17	14:20:59.91511	M06	ON 1 4
2008-11-17	14:21:00.23863	M07	ON 1 4
2008-11-17	14:21:00.547169	M15	OFF 1 1
2008-11-17	14:21:05.962419	M06	OFF 1 4
2008-11-17	14:21:06.27021	M06	ON 1 4
2008-11-17	14:21:07.224129	M01	ON 2 3
2008-11-17	14:21:08.454139	M08	ON 1 4
2008-11-17	14:21:08.78166	M09	ON 1 4
2008-11-17	14:21:09.603699	M07	ON 1 4
2008-11-17	14:21:10.45492	M09	OFF 1 4
2008-11-17	14:21:10.77988	M07	OFF 1 4
2008-11-17	14:21:11.13662	M06	OFF 1 4
2008-11-17	14:21:11.457429	M09	ON 1 4
2008-11-17	14:21:12.151599	M06	ON 1 4
2008-11-17	14:21:12.537909	M02	ON 2 3
2008-11-17	14:21:13.50369	M01	OFF 2 3
2008-11-17	14:21:13.816659	M08	OFF 1 4
2008-11-17	14:21:14.303359	M09	OFF 1 4
2008-11-17	14:21:16.300559	M04	ON 2 3
2008-11-17	14:21:17.460109	M06	OFF 1 4
2008-11-17	14:21:20.913749	M03	ON 2 3
2008-11-17	14:21:22.788039	M06	ON 1 4
2008-11-17	14:21:24.27396	M10	ON 2 3
2008-11-17	14:21:24.64572	M09	ON 1 4
2008-11-17	14:21:25.28362	M07	ON 1 4
2008-11-17	14:21:25.59607	M08	ON 1 4
2008-11-17	14:21:26.24544	M04	OFF 2 3
2008-11-17	14:21:26.567239	M07	OFF 1 4
2008-11-17	14:21:26.898969	M10	OFF 1 4
2008-11-17	14:21:27.418879	M07	ON 1 4
2008-11-17	14:21:28.303999	M05	ON 2 3
2008-11-17	14:21:28.61766	M09	OFF 1 4
2008-11-17	14:21:28.94353	M02	OFF 2 3
2008-11-17	14:21:29.17387	M03	OFF 2 3
2008-11-17	14:21:29.62415	M06	OFF 1 4
2008-11-17	14:21:29.943219	M09	ON 1 4
2008-11-17	14:21:31.914079	M09	OFF 1 4
2008-11-17	14:21:33.06713	M05	OFF 2 3
2008-11-17	14:21:33.38381	M09	ON 1 4
2008-11-17	14:21:34.01598	M07	OFF 1 4
2008-11-17	14:21:34.338449	M03	ON 2 3
2008-11-17	14:21:34.9539	M02	ON 2 3
2008-11-17	14:21:35.27022	M09	OFF 1 4
2008-11-17	14:21:35.60377	M01	ON 2 3
2008-11-17	14:21:35.906549	M03	OFF 2 3
2008-11-17	14:21:36.613569	M02	OFF 2 3
2008-11-17	14:21:37.063509	M02	ON 2 3
2008-11-17	14:21:37.370599	M07	ON 1 4 
2008-11-17	14:21:37.80745	M03	ON 2 3
2008-11-17	14:21:39.314039	M01	OFF 2 3
2008-11-17	14:21:39.66405	M02	ON 2 3
2008-11-17	14:21:40.700469	M03	OFF 2 3
2008-11-17	14:21:41.02723	M06	ON 2 5
2008-11-17	14:21:41.31638	M02	OFF 2 3
2008-11-17	14:21:41.54431	M07	OFF 2 5
2008-11-17	14:21:41.8536	M07	ON 2 5
2008-11-17	14:21:43.936769	M02	OFF 2 3
2008-11-17	14:21:44.703919	M15	ON 1 1
2008-11-17	14:21:45.26374	M16	ON 1 1
2008-11-17	14:21:45.81028	M06	OFF 2 5
2008-11-17	14:21:46.33482	M07	OFF 2 5
2008-11-17	14:21:46.97199	M17	ON 1 1
2008-11-17	14:21:47.19143	M16	OFF 1 1
2008-11-17	14:21:48.63241	M15	OFF 1 1
2008-11-17	14:21:51.084069	M17	OFF 1 1
2008-11-17	14:22:31.48422	M17	ON 1 1
2008-11-17	14:22:33.663969	M17	OFF 1 1
2008-11-17	14:22:35.61958	M17	ON 1 1
2008-11-17	14:22:37.48807	M17	OFF 1 1
2008-11-17	14:22:47.750309	M17	ON 1 1
2008-11-17	14:22:52.40928	M17	OFF 1 1
2008-11-17	14:23:05.144399	M17	ON 1 1
2008-11-17	14:23:07.53372	M17	OFF 1 1
2008-11-17	14:23:13.46595	M17	ON 1 1
2008-11-17	14:23:15.60839	M17	OFF 1 1
2008-11-17	14:23:37.672889	M17	ON 1 1
2008-11-17	14:23:39.553669	M17	OFF 1 1
2008-11-17	14:23:47.953919	M17	ON 1 1
2008-11-17	14:23:49.74372	M17	OFF 1 1
2008-11-17	14:23:59.91405	M17	ON 1 1
2008-11-17	14:24:01.66911	M17	OFF 1 1
2008-11-17	14:24:09.533879	M17	ON 1 1
2008-11-17	14:24:11.81075	M17	OFF 1 1
2008-11-17	14:24:13.33716	M17	ON 1 1
2008-11-17	14:24:15.580019	M17	OFF 1 1
2008-11-17	14:24:20.014729	M17	ON 1 1
2008-11-17	14:24:22.3736	M17	OFF 1 1
2008-11-17	14:24:34.42381	M17	ON 1 1
2008-11-17	14:24:35.70578	I04	PRESENT 1 1
2008-11-17	14:24:36.084	M17	OFF 1 1
2008-11-17	14:24:53.81305	I06	PRESENT 1 1
2008-11-17	14:24:55.350519	M17	ON 1 1
2008-11-17	14:24:55.922859	D07	CLOSE 1 1
2008-11-17	14:24:58.304589	M16	ON 1 1
2008-11-17	14:24:58.855799	M15	ON 1 1
2008-11-17	14:27:19.91246	M15	ON 2 7
2008-11-17	14:27:20.24302	M16	ON 2 7
2008-11-17	14:27:21.593899	M17	ON 2 7
2008-11-17	14:27:22.871809	M18	ON 2 7
2008-11-17	14:27:23.17998	M16	OFF 2 7
2008-11-17	14:27:23.748689	M51	ON 2 7
2008-11-17	14:27:24.066649	M07	ON 1 6
2008-11-17	14:27:24.403589	M01	ON 1 6
2008-11-17	14:27:24.85027	M15	OFF 2 7
2008-11-17	14:27:25.616869	M23	ON 1 6
2008-11-17	14:27:26.133569	M17	OFF 2 7
2008-11-17	14:27:26.25954	D11	OPEN 2 7
2008-11-17	14:27:26.732559	D12	OPEN 1 6
2008-11-17	14:27:26.87103	M07	OFF 1 6
2008-11-17	14:27:27.60975	M18	OFF 2 7
2008-11-17	14:27:28.18051	M08	OFF 1 6
2008-11-17	14:27:28.316629	D11	OPEN 2 7
2008-11-17	14:27:28.43734	M08	OFF 1 6
2008-11-17	14:27:28.990279	M01	OFF 1 6
2008-11-17	14:27:29.12803	M23	OFF 1 6
2008-11-17	14:27:30.228369	D12	CLOSE 1 6
2008-11-17	14:27:30.817039	M23	ON 1 6
2008-11-17	14:27:31.14455	D11	OPEN 2 7
2008-11-17	14:27:31.46423	M01	ON 1 6
2008-11-17	14:27:32.4723	M08	ON 1 6
2008-11-17	14:27:32.69771	M07	ON 1 6
2008-11-17	14:27:33.10534	M23	OFF 1 6
2008-11-17	14:27:33.93528	M07	OFF 1 6
2008-11-17	14:27:34.25741	M15	ON 1 6
2008-11-17	14:27:34.57482	M16	ON 2 7
